id,translation
ID_ME_NA_KESTRELEVENT_ENDING,ENDING: Birds of a Feather
ID_ME_DE_KESTRELEVENT_ENDING,2 days left!
ID_ME_BO_KESTRELEVENT_ENDING,"Commander,\n\nThe <color=#fff568>Birds of a Feather</color> event ends in <color=#fff568>2 days</color>! All unused Gold Flash Bits will be converted to Costume Credits on <color=#fff568>May 29, 5:00PM (PDT)</color> at a conversion rate of <color=#fff568>60%</color> after the event has ended.\n\nContinue opening Voyager Orbs and spending Voyager Energy before these rewards are gone for good.\n\nGood luck, Commander!"
ID_ME_NA_DARK_PROMOTIONCREDITS_10x_ANNOUNCE,Increased Dark Promotion Credits
ID_ME_DE_DARK_PROMOTIONCREDITS_10x_ANNOUNCE,10x Rewards
ID_ME_BO_DARK_PROMOTIONCREDITS_10x_ANNOUNCE,"Commander,\n\nFor a limited time, <color=#fff568>Dark Promotion Credits</color> have a 10x increased drop amount in <color=#fff568>Basic Red Star Orbs</color>.\n\nDon't miss out on these big rewards!"
ID_ME_NA_DARK_PROMOTIONCREDITS_10x_ENDING,1 Day Left
ID_ME_DE_DARK_PROMOTIONCREDITS_10x_ENDING,Increased Dark Promotion Credits
ID_ME_BO_DARK_PROMOTIONCREDITS_10x_ENDING,"Commander,\n\nThere's only <color=#fff568>1 day left</color> to earn 10x Dark Promotion Credit rewards from <color=#fff568>Basic Red Star Orbs</color>.\n\nHurry before these rewards revert back to their lower amounts!"
ID_ME_NA_COLLEENWING_TEASER,Coming Soon: Colleen Wing
ID_ME_DE_COLLEENWING_TEASER,Samurai for Hire
ID_ME_BO_COLLEENWING_TEASER,"Commander,\n\n<color=#fff568>Colleen Wing</color> is sharpening her sword for battle! Recruit the skills of this lethal warrior:\n\n- High Health, Focus, and Damage\n- Attacks often via her Passive ability and high rate of Counterattack\n- Applies Bleed to circumvent enemies with high Health or Barrier\n- Chance to Bonus Attack at the end of every Heroes for Hire ally's turn\n- Hero, City, Skill, Brawler, Heroes for Hire\n\nBe on the lookout for <color=#fff568>Dragon Daughter Blitz</color>, featuring Colleen Wing!"
ID_ME_NA_COLLEENWING_ANNOUNCE,Colleen Wing cuts into battle!
ID_ME_DE_COLLEENWING_ANNOUNCE,Samurai for Hire
ID_ME_BO_COLLEENWING_ANNOUNCE,"Commander,\n\nUnsheathe victory with <color=#fff568>Colleen Wing</color>:\n\nStrengths: High Health, Focus, and Damage\nSpecialty: Big damage attacks that occur often with her Passive & Counterattacks\nAbility Highlights: Applies Bleed and has a chance to gain a Bonus Attack at the end of every Heroes for Hire ally's turn\nAlliance War Offense: Targets lowest health and highest damage enemies on WAR Defense\n\nFor more details, check out her <color=#fff568>New Character Spotlight</color> (English only) on YouTube now!\n\n<color=#fff568>How to Recruit</color>\nDragon Daughter Blitz starts on May 20th, 5:00PM (PDT).\n\n<color=#fff568>Red Stars</color>\nFor players who have unlocked the Red Star feature (Level 42), Colleen Wing is featured in Red Star Orbs with an increased drop rate of 15% for a limited-time.\n\nAdd Colleen Wing to your Heroes for Hire team today!"
ID_ME_NA_COLLEENWING_RS_ENDING,Red Star feat. Colleen Wing
ID_ME_DE_COLLEENWING_RS_ENDING,1 day left!
ID_ME_BO_COLLEENWING_RS_ENDING,<color=#fff568>Colleen Wing</color> will only be featured in all Red Star Orbs for 1 more day! Hurry and open Red Star Orbs while the drop rate is still 15%.
ID_ME_NA_COLLEENWING_PREBAMESH,Availability Update
ID_ME_DE_COLLEENWING_PREBAMESH,Recruit Colleen Wing!
ID_ME_BO_COLLEENWING_PREBAMESH,"Commander,\n\n<color=#fff568>Colleen Wing</color> has been added to the Ultimus Orb, Basic Orb, Premium Orb, Mega Orb, and the Supplies section in the Store. As a result, we have removed <color=#fff568>Graviton</color> from the Mega Orb to keep the orb's content exciting and up to date."
ID_ME_NA_COLLEENWING_ELITE_STORE,Elite Store Availability Update
ID_ME_DE_COLLEENWING_ELITE_STORE,Get Red Stars for Colleen Wing
ID_ME_BO_COLLEENWING_ELITE_STORE,"Commander,\n\nDirect Red Star promotions for <color=#fff568>Colleen Wing</color> have been added to the <color=#fff568>Elite Store</color>! You can now use <color=#fff568>Silver or Gold Promotion Credits</color> to promote <color=#fff568>Colleen Wing 1 Red Star higher</color> than her current rank. You can earn Promotion Credits by <color=#fff568>exchanging your Elite Credits</color> or by completing the Alliance Donation Daily Objective."
ID_ME_NA_NEWBLOGPOST_043021,New Blog Available
ID_ME_DE_NEWBLOGPOST_043021,See the latest MARVEL Strike Force news
ID_ME_BO_NEWBLOGPOST_043021,"Commander,\n\nThere's a new blog available to read. Inside you'll learn about:\n\n- Kestrel abilities\n- Birds of a Feather Event\n- Colleen Wing abilities\n- Repeating Legendary Event\n- Weekly Events"
ID_ME_NA_AIMEVENT_TEASER,A.I.M. is cooking up an event...
ID_ME_DE_AIMEVENT_TEASER,Earn A.I.M. character shards!
ID_ME_BO_AIMEVENT_TEASER,"Commander,\n\nGet ready for the <color=#fff568>Made in the Lab</color> Event!\n\nEvolve your roster with tons of <color=#fff568>A.I.M.</color> character shards, Gold, and gear with limited-time events.\n\nThe lab opens soon, so be on the lookout!"
ID_ME_NA_AIMEVENT_ANNOUNCE,IT'S ALIVE: Made in the Lab
ID_ME_DE_AIMEVENT_ANNOUNCE,Earn A.I.M. character shards!
ID_ME_BO_AIMEVENT_ANNOUNCE,"Commander,\n\nNOW LIVE: <color=#fff568>Made in the Lab!</color> Cook up victory with events courtesy of A.I.M.:\n\n<color=#fff568>A.I.M. to Please Login Calendar</color>\nLogin every day for 7 days to earn a total of 15 shards for each A.I.M. character, including minions.\n\n<color=#fff568>A.I.M. Orb</color>\nFeel the power of science with the A.I.M. Orb, which contains A.I.M. character shards in the center pillar, and Gold and gear in the side pillars.\n\n<color=#fff568>Blitzes</color>\nBoost A.I.M.'s high profile leaders with Blitzes for Graviton and Scientist Supreme. Blitz wins will reward A.I.M. Orb Fragments. (Orb Assault and Red Star Rampage will not reward A.I.M. Orb Fragments)\n\n<color=#fff568>Bad Science Bonus Event</color>\nDouble your results: For 24 hours, Campaign nodes will reward double shard payouts for A.I.M. characters.\n\n<color=#fff568>Daily Offers</color>\nCreate a monster A.I.M. team with special offers for character shards and orbs."
ID_ME_NA_AIMEVENT_ENDING,ENDING: Made in the Lab
ID_ME_DE_AIMEVENT_ENDING,2 days left!
ID_ME_BO_AIMEVENT_ENDING,"Commander,\n\nThe <color=#fff568>Made in the Lab</color> event ends in <color=#fff568>2 days!</color> Continue earning A.I.M. character shards before these rewards are gone for good!\n\nGood luck, Commander!"
ID_ME_NA_YELENA_FOUNTAIN_UPDATE,Availability Update
ID_ME_DE_YELENA_FOUNTAIN_UPDATE,Recruit Yelena Belova!
ID_ME_BO_YELENA_FOUNTAIN_UPDATE,"Commander,\n\n<color=#fff568>Yelena Belova</color> character shards are now available in <color=#fff568>Heroes 5-9</color>.\n\n<color=#fff568>Night Nurse</color> will still be available in <color=#fff568>Villains 3-9</color>.\n\nRecruit this newly available character now!"
ID_ME_NA_MAYHEM_SEASON6_PREHYPE,Soon: Mayhem Season 6
ID_ME_DE_MAYHEM_SEASON6_PREHYPE,Updates & New Featured Character
ID_ME_BO_MAYHEM_SEASON6_PREHYPE,"Commander,\n\nThe new Season of Mojo's Mayhem is almost here! Don't touch that dial, because the following updates are coming your way:\n\n- Reduced the daily time required to complete objectives\n- More focus on Daily Objectives compared to Weekly Objectives\n- Star-shattering featured character\n- Silver Promotion Credits update\n\nStay tuned for the exciting start of <color=#fff568>Mojo's Mayhem: Season 6!</color>"
ID_ME_NA_MAYHEM_SEASON6_ANNOUNCE,Mojo's Mayhem: Season 6
ID_ME_DE_MAYHEM_SEASON6_ANNOUNCE,Rewards and more!
ID_ME_BO_MAYHEM_SEASON6_ANNOUNCE,"Commander,\n\n<color=#fff568>Mojo's Mayhem: Season 6 is live!</color>\n\nHelp Mojo crush his ratings goals in return for big prizes in this month's Season of Mojo's Mayhem! Complete this Season's Daily and Weekly Objectives and reap the ratings rewards.\n\n<color=#fff568>Updates for this Season:</color>\n\n- Time Reduction: Total required time to complete objectives has been greatly reduced.\n- Easier Objectives: Emphasis on KOs while ability objectives use broad traits (Affiliation and Origin) to give more options on who to bring into battle.\n- Focus on Daily Objectives: Fewer weekly objectives and more points for completing daily objectives.\n- Now that objectives are easier, we've reduced the total possible season-long points awarded. Over 5000 extra Ratings points can still be earned this season.\n- The Silver Promotion Credits reward has been moved up to Ratings Level 38\n\n<color=#fff568>Featured Season 6 Rewards:</color>\n\n- 100 Shatterstar Character shards\n- 120 Superior Gear Parts required for Gear Tier 14\n- 100 Superior Gear Parts required for Gear Tier 15\n- 5 Gold Promotion Credits\n- 15 Silver Promotion Credits\n- 1,675 Various pieces of Superior Gear\n- 712 Various pieces of Advanced Gear\n- 550 Power Cores\n- 180 L3 Training Modules\n\nYou don't need to complete every Daily and Weekly Objective to complete your Ratings Levels and earn all of your rewards (both Free and Premium).\n\nCharge into Mojo's Mayhem: Season 6 today!"
ID_ME_NA_MAYHEM_SEASON6_ENDING,Season Ending Soon...
ID_ME_DE_MAYHEM_SEASON6_ENDING,7 more days!
ID_ME_BO_MAYHEM_SEASON6_ENDING,"Commander,\n\nThere are only <color=#fff568>7 more days</color> until this Season of Mojo's Mayhem ends.\n\nHit your Objectives and earn Shatterstar shards before these rewards fade to black!"
ID_ME_NA_MISTYKNIGHT_TEASER,Coming Soon: Misty Knight
ID_ME_DE_MISTYKNIGHT_TEASER,The Bionic Controller
ID_ME_BO_MISTYKNIGHT_TEASER,"Commander,\n\n<color=#fff568>Misty Knight</color> is en route to the battle! Pack a punch with this bionic Controller:\n\n- High Health, Focus, and Damage.\n- Consistently applies Stun and Ability Block to the enemy team\n- All of her attacks cannot be blocked if Colleen Wing is her ally\n- Ignores Taunt & Stealth on War Defense\n- Hero, City, Tech, Controller, Heroes for Hire\n\nBe on the lookout for <color=#fff568>Bionic Detective Blitz</color>, featuring Misty Knight!"
ID_ME_NA_MISTYKNIGHT_ANNOUNCE,Misty Knight shoots into battle!
ID_ME_DE_MISTYKNIGHT_ANNOUNCE,The Bionic Controller
ID_ME_BO_MISTYKNIGHT_ANNOUNCE,"Commander,\n\nLock and load the skills of <color=#fff568>Misty Knight</color>:\n\n<color=#fff568>Strengths</color>: High Health, Focus, and Damage.\n<color=#fff568>Specialty</color>: Applying Stuns and Ability Block\n<color=#fff568>Ability Highlights</color>: Special & Ultimate abilities ignore Taunt and Stealth on War Defense\n<color=#fff568>Synergies</color>: All attacks can't be Blocked if Colleen Wing is her ally & gains extra Dodge chance for every Heroes for Hire ally.\n\nFor more details, check out her <color=#fff568>New Character Spotlight</color> (English only) on YouTube now!\n\n<color=#fff568>How to Recruit</color>\nBionic Detective Blitz, starting on May 27th, 5:00PM (PDT)\n\n<color=#fff568>Red Stars</color>\nFor players who have unlocked the Red Star feature (Level 42), Misty Knight is featured in Red Star Orbs with an increased drop rate of 15% for a limited-time. During this period, Dark Promotion Credits will return to their base drop quantities in Basic Red Star Orbs.\n\nAdd Misty Knight to your Heroes for Hire team today!"
ID_ME_NA_MISTYKNIGHT_RS_ENDING,Red Star feat. Misty Knight
ID_ME_DE_MISTYKNIGHT_RS_ENDING,1 day left!
ID_ME_BO_MISTYKNIGHT_RS_ENDING,"<color=#fff568>Misty Knight</color> will only be featured in all Red Star Orbs for 1 more day! Hurry and open Red Star Orbs while the drop rate is still 15%. When this featuring ends, Dark Promotion Credit rewards will increase in Basic Red Star Orbs."
ID_ME_NA_MISTYKNIGHT_PREBAMESH,Availability Update
ID_ME_DE_MISTYKNIGHT_PREBAMESH,Recruit Misty Knight!
ID_ME_BO_MISTYKNIGHT_PREBAMESH,"Commander,\n\n<color=#fff568>Misty Knight</color> has been added to the Ultimus Orb, Basic Orb, Premium Orb, Mega Orb, and the Supplies section in the Store. As a result, we have removed <color=#fff568>Psylocke</color> from the Mega Orb to keep the orb's content exciting and up to date."
ID_ME_NA_MISTYKNIGHT_ELITE_STORE,Elite Store Availability Update
ID_ME_DE_MISTYKNIGHT_ELITE_STORE,Get Red Stars for Misty Knight
ID_ME_BO_MISTYKNIGHT_ELITE_STORE,"Commander,\n\nDirect Red Star promotions for <color=#fff568>Misty Knight</color> have been added to the <color=#fff568>Elite Store</color>! You can now use <color=#fff568>Silver or Gold Promotion Credits</color> to promote <color=#fff568>Misty Knight 1 Red Star higher</color> than her current rank. You can earn Promotion Credits by <color=#fff568>exchanging your Elite Credits</color> or by completing the Alliance Donation Daily Objective."
ID_ME_NA_NEWBLOGPOST_050721,New Blog Available
ID_ME_DE_NEWBLOGPOST_050721,See the latest MARVEL Strike Force news
ID_ME_BO_NEWBLOGPOST_050721,"Commander,\n\nThere's a new blog available to read. Inside you'll learn about:\n\n- Dark Promotion Credits\n- Silver Promotion Credits\n- Mojo's Mayhem Season 6\n- Returning Legendary Event\n- Weekly Events"
ID_ME_NA_SILVERSURFER_RAID_UPDATE,Raid Season Update
ID_ME_DE_SILVERSURFER_RAID_UPDATE,Silver Surfer shards
ID_ME_BO_SILVERSURFER_RAID_UPDATE,"Commander,\n\nSilver Surfer's character shards have been moved up from Milestone 28 to Milestone 20. \n\nContinue participating with your Alliance in Raids to hit these milestones and earn shards for this powerful Cosmic Blaster.\n\nGood luck, Commander!"
ID_ME_NA_FREE_REDSTAR_ORBS,Dark Promotion Credits
ID_ME_DE_FREE_REDSTAR_ORBS,Free Red Star Orbs
ID_ME_BO_FREE_REDSTAR_ORBS,"Commander,\n\nKickoff your <color=#fff568>Dark Promotion Credit</color> supply with these <color=#fff568>Red Star Orbs</color>.\n\nRed Star Orbs reward various amounts of Dark Promotion Credits, which you can use to redeem Red Star promotions for <color=#fff568>Ultron</color> and <color=#fff568>Ultimus</color> in the Elite Store.\n\nOpen your Red Star Orbs and power up your roster today!"
ID_ME_NA_TIMELESSLOOKS_TEASER,Start suiting up...
ID_ME_DE_TIMELESSLOOKS_TEASER,Earn costumes and gear!
ID_ME_BO_TIMELESSLOOKS_TEASER,"Commander,\n\nSuit up for the upcoming <color=#fff568>Timeless Looks</color> Event! Earn gear rewards and Bits to purchase your choice of costumes:\n\n- Scarlet Witch's ""WandaVision (50s)"" Costume\n- Vision's ""WandaVision (50s)"" Costume\n- Thor's ""Siege"" Costume\n\nGet ready because this event starts soon!"
ID_ME_NA_TIMELESSLOOKS_ANNOUNCE,LIVE: Timeless Looks
ID_ME_DE_TIMELESSLOOKS_ANNOUNCE,"Earn costumes, gear, and more!"
ID_ME_BO_TIMELESSLOOKS_ANNOUNCE,"Commander,\n\nStock your closet with Bits, gear, and more:\n\n<color=#fff568>Form and Function Milestone</color>\nDress down opponents in <color=#fff568>Alliance War, Raids, and Arena</color> battles to earn points toward a 7-day milestone that rewards:\n\n- Pink Flash Bits\n- Catalyst Parts\n- Orange gear\n- Armory 14 & 15 Orbs\n\n<color=#fff568>Bonus Event: Dress to Impress</color>\nTry this on for size: For 7 days, spend <color=#fff568>Campaign Energy</color> to earn <color=#fff568>Pink Flash Bits</color> from <color=#fff568>Campaign</color> nodes. This event starts at the conclusion of the Form and Function Milestone.\n\n<color=#fff568>Costumes</color>\nTimeless Looks is your first opportunity to add these available costumes to your roster using Pink Flash Bits:\n\n- Scarlet Witch's ""WandaVision (50s)"" Costume\n- Vision's ""WandaVision (50s)"" Costume\n- Thor's ""Siege"" Costume\n\nDon't forget to use your Pink Flash Bits, as unused Bits will be converted to Costume Credits on <color=#fff568>June 7, 5:00PM (PDT)</color> after the Timeless Looks event ends. Unused Bits will be converted at a rate of <color=#fff568>60%</color>."
ID_ME_NA_TIMELESSLOOKS_ENDING,ENDING: Timeless Looks
ID_ME_DE_TIMELESSLOOKS_ENDING,2 days left!
ID_ME_BO_TIMELESSLOOKS_ENDING,"Commander,\n\nThe <color=#fff568>Timeless Looks</color> event ends in <color=#fff568>2 days</color>! Continue earning Pink Flash Bits and gear before these rewards are gone for good. All unused Pink Flash Bits will be converted to Costume Credits on <color=#fff568>June 7, 5:00PM (PDT)</color> at a conversion rate of <color=#fff568>60%</color> after the event has ended.\n\nGood luck, Commander!"
ID_ME_NA_EMERGENCY_DOWNTIME_0506,Emergency Downtime
ID_ME_DE_EMERGENCY_DOWNTIME_0506,Game progress update
ID_ME_BO_EMERGENCY_DOWNTIME_0506,"We recently experienced unexpected technical difficulties due to an erroneous inbox message and had to undergo emergency maintenance. In order to correct the issue, we reverted the game back to a timed backup taken before the issue occurred. This means that all progress made between approximately 4:50PM (PDT) and 5:30PM (PDT) on May 6 has been lost. We understand that this is a huge inconvenience and apologize for the lost progression. We'll be sending compensation for this in the near future.\n\nPlayers who made purchases during this time will be sent all purchased goods. However, it will take some time and players should expect to gradually receive the purchased content, as well as additional compensation, over the next few days.\n\nWe apologize for the inconvenience."
ID_ME_NA_DOWNTIME_MAKEGOOD_0506,Emergency Downtime
ID_ME_DE_DOWNTIME_MAKEGOOD_0506,A gift for your patience!
ID_ME_BO_DOWNTIME_MAKEGOOD_0506,We recently experienced unexpected technical difficulties due to an erroneous inbox message and had to revert the game back to a timed backup taken before the issue occurred. We understand that this was a huge inconvenience and apologize for the lost progression and time.\n\nHere are some resources to thank you for understanding.
ID_ME_NA_DOWNTIME_MAKEGOOD_PAYER_WITHCOMP_0506,Your Purchased Goods
ID_ME_DE_DOWNTIME_MAKEGOOD_PAYER_WITHCOMP_0506,Thank you for your patience
ID_ME_BO_DOWNTIME_MAKEGOOD_PAYER_WITHCOMP_0506,We recently experienced unexpected technical difficulties due to an erroneous inbox message and had to revert your purchase in the game. We understand that this was a huge inconvenience and we apologize for the experience.\n\nHere are your purchased goods. Thank you again for your patience.
ID_ME_NA_DOWNTIME_MAKEGOOD_PAYER_ONLYCOMP_0506,Purchase Compensation
ID_ME_DE_DOWNTIME_MAKEGOOD_PAYER_ONLYCOMP_0506,Thank you for your patience
ID_ME_BO_DOWNTIME_MAKEGOOD_PAYER_ONLYCOMP_0506,"We recently experienced unexpected technical difficulties due to an erroneous inbox message and reverted your purchase in the game. We understand that this was a huge inconvenience and we apologize for the experience.\n\nYou will be receiving your purchased goods in the near future. All purchased goods may not arrive at once as we are processing them one offer at a time. In the meantime, here is a gift to thank you for understanding."
ID_ME_NA_NEW_ABILITYORBS_ANNOUNCE,New Ability Materials Orbs
ID_ME_DE_NEW_ABILITYORBS_ANNOUNCE,"T1, T2, T3 Ability Orbs"
ID_ME_BO_NEW_ABILITYORBS_ANNOUNCE,"Commander,\n\nWe've added <color=#fff568>3 New Ability Orbs</color> to improve access to ability materials:\n\n- <color=#fff568>T1 Ability Orb</color>: Rewards T1 Ability Materials\n- <color=#fff568>T2 Ability Orb</color>: Rewards T2 Ability Materials\n- <color=#fff568>T3 Ability Orb</color>: Rewards T3 & T4 Ability Materials\n\nPlease open your remaining Ability Orbs as we'll soon be permanently removing it from the store in favor of the new orbs. We'll have an inbox message with the exact date in the near future.\n\nGood luck, Commander!"
ID_ME_NA_NEW_ABILITYORBS_ENDING,Ending Soon: Ability Orbs
ID_ME_DE_NEW_ABILITYORBS_ENDING,5 days left to open your orbs!
ID_ME_BO_NEW_ABILITYORBS_ENDING,"Commander,\n\n<color=#fff568>Ability Orbs</color> will only be in the Store for <color=#fff568>5 more days</color>.\n\nHurry and open your remaining Ability Orbs before they're gone for good!"
ID_ME_NA_NEW_ABILITYORBS_TEASER,Soon: New Ability Orbs
ID_ME_DE_NEW_ABILITYORBS_TEASER,Ability Materials
ID_ME_BO_NEW_ABILITYORBS_TEASER,"Commander,\n\nWe'll soon be replacing the current Ability Orb with 3 new Orbs to help you acquire specific ability materials:\n\n- <color=#fff568>T1 Ability Orb</color>: Rewards T1 Ability Materials\n- <color=#fff568>T2 Ability Orb</color>: Rewards T2 Ability Materials\n- <color=#fff568>T3 Ability Orb</color>: Rewards T3 & T4 Ability Materials\n\nPlease begin opening your remaining Ability Orbs before they're permanently removed from the Store."
ID_ME_NA_NEWBLOGPOST_051421,New Blog Available
ID_ME_DE_NEWBLOGPOST_051421,See the latest MARVEL Strike Force news
ID_ME_BO_NEWBLOGPOST_051421,"Commander,\n\nThere's a new blog available to read. Inside you'll learn about:\n\n- New Costume Event\n- New Flash Event\n- Repeating Legendary Events\n- Weekly Events"
ID_ME_NA_ANTIVENOM_FOUNTAIN_UPDATE,Availability Update
ID_ME_DE_ANTIVENOM_FOUNTAIN_UPDATE,Recruit Anti-Venom
ID_ME_BO_ANTIVENOM_FOUNTAIN_UPDATE,"Commander,\n\n<color=#fff568>Anti-Venom</color> character shards are now exclusively available in the <color=#fff568>Premium Orb</color> at a higher drop rate alongside Cull Obsidian.\n\nAdditionally, <color=#fff568>Yo-Yo</color> will no longer be featured at a higher drop rate in the Premium Orb but will be made purchasable in the <color=#fff568>Raid Store</color> for 1,400 Raid Credits."
ID_ME_NA_ISOBLUE_ANNOUNCE,Introducing: Iso-8 Blue
ID_ME_DE_ISOBLUE_ANNOUNCE,"More bonuses, power, and possibilities"
ID_ME_BO_ISOBLUE_ANNOUNCE,"Commander,\n\nTake your team customization to the next level with <color=#fff568>Iso-8 Blue</color>!\n\n<color=#fff568>How to Acquire</color>\nT2 Iso-8 (Blue) resources can be earned via the updated Doom I Raid rewards and are intended to be the initial main source. If you're eager to equip T2 Iso-8 now, you can find early-access Iso-8 offers in the Store, as well as repeating offers going forward.\n\n<color=#fff568>Power & Bonuses</color>\nEquipping and leveling up T2 Iso-8 grants stat increases and introduces additional class-based bonuses, including: applying stacks of Vulnerable, granting additional Max Barrier, flipping positive effects to Bleed, and more. Be sure to check out each Class for their T2 Iso-8 capabilities, which unlock when a character reaches T1 Iso-8 (Green) Level 5.\n\n<color=#fff568>T2 Iso-8 Orbs</color>\nNew orbs have been added to help you acquire Ions and Crystals for T2 Iso-8, including T2 Orbs for each Role (Brawler, Blaster, Controller, Protector, Support).\n\n<color=#fff568>T2 Iso-8 Blog</color>\nFor a complete breakdown of T2 Iso-8, including full details on Classes, check out the T2 Iso-8 Blog."
ID_ME_NA_LEGACYII_ORB_ANNOUNCE,Now Available: Legacy II Orb
ID_ME_DE_LEGACYII_ORB_ANNOUNCE,Legacy II
ID_ME_BO_LEGACYII_ORB_ANNOUNCE,"Commander,\n\nThe <color=#fff568>Legacy II Orb</color> is now available in the Store!\n\nThis new orb features some of MARVEL Strike Force's most iconic characters, such as Thanos, Minn-Erva and Captain Marvel. Here's what the orb contains:\n\n- A chance to earn 5-20 shards for select characters\n- Gold\n- Purple Gear Pieces\n- T3 Ability Materials\n\nHead to the Store now to see the full list of characters in the Legacy II Orb."
ID_ME_NA_MULTIPLEMAN_RS_MAKEGOOD,Multiple Man Red Star Issue
ID_ME_DE_MULTIPLEMAN_RS_MAKEGOOD,Thank you for your patience
ID_ME_BO_MULTIPLEMAN_RS_MAKEGOOD,"On April 5, 2021, 5:00PM (PDT), a technical issue caused the Red Stars Orb to not include Multiple Man, despite the character appearing in the associated banner.\n\nTo compensate you for this error, we've attached a portion of the <color=#fff568>Red Star Orbs</color> or <color=#fff568>Elite Credits</color> you spent during this timeframe.\n\nThank you for your patience.\n\n-- MARVEL Strike Force Dev Team"
ID_ME_NA_EMPOWERED_GAMORA_ANNOUNCE,Now Empowered: Gamora
ID_ME_DE_EMPOWERED_GAMORA_ANNOUNCE,Fear the living weapon
ID_ME_BO_EMPOWERED_GAMORA_ANNOUNCE,"Commander,\n\nThe deadliest woman in the galaxy just got a whole lot more powerful...\n\n<color=#fff568>Gamora is now Empowered!</color>\n\nLike Thanos before her, Gamora now has access to a <color=#fff568>new set of powerful abilities</color>.\n\nWhen joined by her <color=#fff568>Infinity Watch</color> allies -- Nebula, Phyla-Vell, Moondragon, and the Legendary Adam Warlock -- she transforms the battlefield into a wasteland of all those who stand in her way.\n\nGear up Gamora to sharpen the sword of this empowered Brawler."
ID_ME_NA_SHADEOFICE_TEASER,All-New event incoming
ID_ME_DE_SHADEOFICE_TEASER,All-Different looks
ID_ME_BO_SHADEOFICE_TEASER,"Commander,\n\nCelebrate Pride month with the upcoming <color=#fff568>All-New Shade of Ice</color> Event!\n\nBattle for Bits to earn Iceman's new <color=#fff568>All-New X-Men</color> costume in this special event featuring the Astonishing X-Men's iconic LGBTQ+ character.\n\nStay frosty, because this event starts soon!"
ID_ME_NA_SHADEOFICE_ANNOUNCE,LIVE: All-New Shade of Ice
ID_ME_DE_SHADEOFICE_ANNOUNCE,Limited-Time All-New X-Men Costume
ID_ME_BO_SHADEOFICE_ANNOUNCE,"Commander,\n\nCelebrate Pride Month and outfit Iceman with a cool new costume in the <color=#fff568>All-New Shade of Ice</color> Event!\n\nWin or lose in Arena with any character to earn points toward a 7-day milestone that rewards Purple Flash Bits, which you can use to purchase Iceman's limited-time <color=#fff568>All-New X-Men Costume</color>.\n\nFreeze enemies in Arena and start earning Bits and Add cool new threads for the Astonishing X-Men's iconic LGBTQ+ character!"
ID_ME_NA_SHADEOFICE_ENDING,ENDING: All-New Shade of Ice
ID_ME_DE_SHADEOFICE_ENDING,2 days left!
ID_ME_BO_SHADEOFICE_ENDING,"The <color=#fff568>All-New Shade of Ice</color> event ends in <color=#fff568>2 days</color>! Continue earning Purple Flash Bits before they're gone for good.\n\nAll unused Purple Flash Bits will be converted to Costume Credits on <color=#fff568>June 13, 5PM (PDT)</color> at a conversion rate of <color=#fff568>60%</color> after the event has ended.\n\nGood luck, Commander!"
ID_ME_NA_STRIKEPASS_UPDATE,S.T.R.I.K.E. Pass Update
ID_ME_DE_STRIKEPASS_UPDATE,Gear and Silver Promotion Credits
ID_ME_BO_STRIKEPASS_UPDATE,"Commander,\n\nWe've updated the <color=#fff568>S.T.R.I.K.E. Pass rewards</color> for Pass II and Pass III. Here are the updates coming to Season 3:\n\n<color=#fff568>S.T.R.I.K.E. Pass II</color>\n- Added Individual Purple Gear Pieces\n- Increased the number of Advanced Basic Catalysts\n\n<color=#fff568>S.T.R.I.K.E. Pass III</color>\n- Silver Promotion Credits increased from 10 to 30\n- Added Individual Purple Gear Pieces\n- Added Individual Orange Gear Pieces\n- Increased the number of Advanced Basic Catalysts\n- Increased the number of Superior Basic Catalysts\n\nEarn more of the gear pieces you need than ever before just by completing your Daily Objectives.\n\nDon't miss the upcoming Season of S.T.R.I.K.E. Pass!"
ID_ME_NA_540PATCHNOTES_TEASER,Update Coming Soon
ID_ME_DE_540PATCHNOTES_TEASER,Prepare yourself
ID_ME_BO_540PATCHNOTES_TEASER,"Commander,\n\nA new MARVEL Strike Force update is coming soon, including:\n\n- 3 new playable characters\n- Empowered Gamora\n- T2 Iso-8 (Blue)\n- New Costumes\n- New Legendary Event\n- New Event Campaign\n- And more!\n\nGet ready for these and other big changes coming soon!"
ID_ME_NA_CAMPAIGNMISCHIEF_TEASER,Mischief is on the way...
ID_ME_DE_CAMPAIGNMISCHIEF_TEASER,Conjure a costume and Iso-8 rewards!
ID_ME_BO_CAMPAIGNMISCHIEF_TEASER,"Commander,\n\nElect victory with the <color=#fff568>Campaign Mischief</color> Event!\n\nMake your roster fit for the gods with these potential rewards:\n\n- ""President Loki"" Costume\n- Mystic Gear\n- Iso 8 Crystals & Ions\n- Catalyst Parts\n- And more!\n\nThis campaign starts soon, so be on the lookout!"
ID_ME_NA_CAMPAIGNMISCHIEF_ANNOUNCE,LIVE: Campaign Mischief
ID_ME_DE_CAMPAIGNMISCHIEF_ANNOUNCE,"Loki costume, Iso-8, and more!"
